school_name,district,city,channel_group,utm_source,utm_medium,utm_campaign,utm_content,apply_url,message_sms,message_whatsapp,send_owner,send_channel_actual,sent_at,delivery_proof,status
Mevlana Kız Anadolu İmam Hatip Lisesi,KARATAY,Konya,social_paid,youtube,paid_social,bursluluk_2026_school_coverage,karatay-mevlana-kiz-anadolu-imam-hatip-lisesi,https://teachera.com.tr/bursluluk/giris?utm_source=youtube&utm_medium=paid_social&utm_campaign=bursluluk_2026_school_coverage&utm_content=karatay-mevlana-kiz-anadolu-imam-hatip-lisesi&utm_term=karatay,"Merhaba Mevlana Kız Anadolu İmam Hatip Lisesi velileri, Teachera Bursluluk Sinavi 2026 basvurulari acildi. Basvuru linki: https://teachera.com.tr/bursluluk/giris?utm_source=youtube&utm_medium=paid_social&utm_campaign=bursluluk_2026_school_coverage&utm_content=karatay-mevlana-kiz-anadolu-imam-hatip-lisesi&utm_term=karatay","Merhaba Mevlana Kız Anadolu İmam Hatip Lisesi velileri. Teachera Bursluluk Sinavi 2026 basvurusu icin link: https://teachera.com.tr/bursluluk/giris?utm_source=youtube&utm_medium=paid_social&utm_campaign=bursluluk_2026_school_coverage&utm_content=karatay-mevlana-kiz-anadolu-imam-hatip-lisesi&utm_term=karatay
Sorulariniz icin bu numaraya yazabilirsiniz.",,,,,READY_TO_SEND_TODAY
Mustafa Aydın İlkokulu,KARATAY,Konya,mall_screen,konya_avm,screen,bursluluk_2026_school_coverage,karatay-mustafa-aydin-ilkokulu,https://teachera.com.tr/bursluluk/giris?utm_source=konya_avm&utm_medium=screen&utm_campaign=bursluluk_2026_school_coverage&utm_content=karatay-mustafa-aydin-ilkokulu&utm_term=karatay,"Merhaba Mustafa Aydın İlkokulu velileri, Teachera Bursluluk Sinavi 2026 basvurulari acildi. Basvuru linki: https://teachera.com.tr/bursluluk/giris?utm_source=konya_avm&utm_medium=screen&utm_campaign=bursluluk_2026_school_coverage&utm_content=karatay-mustafa-aydin-ilkokulu&utm_term=karatay","Merhaba Mustafa Aydın İlkokulu velileri. Teachera Bursluluk Sinavi 2026 basvurusu icin link: https://teachera.com.tr/bursluluk/giris?utm_source=konya_avm&utm_medium=screen&utm_campaign=bursluluk_2026_school_coverage&utm_content=karatay-mustafa-aydin-ilkokulu&utm_term=karatay
Sorulariniz icin bu numaraya yazabilirsiniz.",,,,,READY_TO_SEND_TODAY
Müslüme Ali Yaman İmam Hatip Ortaokulu,KARATAY,Konya,outdoor_qr,konya_outdoor,qr,bursluluk_2026_school_coverage,karatay-muslume-ali-yaman-imam-hatip-ortaokulu,https://teachera.com.tr/bursluluk/giris?utm_source=konya_outdoor&utm_medium=qr&utm_campaign=bursluluk_2026_school_coverage&utm_content=karatay-muslume-ali-yaman-imam-hatip-ortaokulu&utm_term=karatay,"Merhaba Müslüme Ali Yaman İmam Hatip Ortaokulu velileri, Teachera Bursluluk Sinavi 2026 basvurulari acildi. Basvuru linki: https://teachera.com.tr/bursluluk/giris?utm_source=konya_outdoor&utm_medium=qr&utm_campaign=bursluluk_2026_school_coverage&utm_content=karatay-muslume-ali-yaman-imam-hatip-ortaokulu&utm_term=karatay","Merhaba Müslüme Ali Yaman İmam Hatip Ortaokulu velileri. Teachera Bursluluk Sinavi 2026 basvurusu icin link: https://teachera.com.tr/bursluluk/giris?utm_source=konya_outdoor&utm_medium=qr&utm_campaign=bursluluk_2026_school_coverage&utm_content=karatay-muslume-ali-yaman-imam-hatip-ortaokulu&utm_term=karatay
Sorulariniz icin bu numaraya yazabilirsiniz.",,,,,READY_TO_SEND_TODAY
Namık Kemal Ortaokulu,KARATAY,Konya,social_paid,instagram,paid_social,bursluluk_2026_school_coverage,karatay-namik-kemal-ortaokulu,https://teachera.com.tr/bursluluk/giris?utm_source=instagram&utm_medium=paid_social&utm_campaign=bursluluk_2026_school_coverage&utm_content=karatay-namik-kemal-ortaokulu&utm_term=karatay,"Merhaba Namık Kemal Ortaokulu velileri, Teachera Bursluluk Sinavi 2026 basvurulari acildi. Basvuru linki: https://teachera.com.tr/bursluluk/giris?utm_source=instagram&utm_medium=paid_social&utm_campaign=bursluluk_2026_school_coverage&utm_content=karatay-namik-kemal-ortaokulu&utm_term=karatay","Merhaba Namık Kemal Ortaokulu velileri. Teachera Bursluluk Sinavi 2026 basvurusu icin link: https://teachera.com.tr/bursluluk/giris?utm_source=instagram&utm_medium=paid_social&utm_campaign=bursluluk_2026_school_coverage&utm_content=karatay-namik-kemal-ortaokulu&utm_term=karatay
Sorulariniz icin bu numaraya yazabilirsiniz.",,,,,READY_TO_SEND_TODAY
Nermin Agah Erdinç Topak İlkokulu,KARATAY,Konya,social_paid,facebook,paid_social,bursluluk_2026_school_coverage,karatay-nermin-agah-erdinc-topak-ilkokulu,https://teachera.com.tr/bursluluk/giris?utm_source=facebook&utm_medium=paid_social&utm_campaign=bursluluk_2026_school_coverage&utm_content=karatay-nermin-agah-erdinc-topak-ilkokulu&utm_term=karatay,"Merhaba Nermin Agah Erdinç Topak İlkokulu velileri, Teachera Bursluluk Sinavi 2026 basvurulari acildi. Basvuru linki: https://teachera.com.tr/bursluluk/giris?utm_source=facebook&utm_medium=paid_social&utm_campaign=bursluluk_2026_school_coverage&utm_content=karatay-nermin-agah-erdinc-topak-ilkokulu&utm_term=karatay","Merhaba Nermin Agah Erdinç Topak İlkokulu velileri. Teachera Bursluluk Sinavi 2026 basvurusu icin link: https://teachera.com.tr/bursluluk/giris?utm_source=facebook&utm_medium=paid_social&utm_campaign=bursluluk_2026_school_coverage&utm_content=karatay-nermin-agah-erdinc-topak-ilkokulu&utm_term=karatay
Sorulariniz icin bu numaraya yazabilirsiniz.",,,,,READY_TO_SEND_TODAY
Nizamülmülk Anadolu Lisesi,KARATAY,Konya,social_paid,youtube,paid_social,bursluluk_2026_school_coverage,karatay-nizamulmulk-anadolu-lisesi,https://teachera.com.tr/bursluluk/giris?utm_source=youtube&utm_medium=paid_social&utm_campaign=bursluluk_2026_school_coverage&utm_content=karatay-nizamulmulk-anadolu-lisesi&utm_term=karatay,"Merhaba Nizamülmülk Anadolu Lisesi velileri, Teachera Bursluluk Sinavi 2026 basvurulari acildi. Basvuru linki: https://teachera.com.tr/bursluluk/giris?utm_source=youtube&utm_medium=paid_social&utm_campaign=bursluluk_2026_school_coverage&utm_content=karatay-nizamulmulk-anadolu-lisesi&utm_term=karatay","Merhaba Nizamülmülk Anadolu Lisesi velileri. Teachera Bursluluk Sinavi 2026 basvurusu icin link: https://teachera.com.tr/bursluluk/giris?utm_source=youtube&utm_medium=paid_social&utm_campaign=bursluluk_2026_school_coverage&utm_content=karatay-nizamulmulk-anadolu-lisesi&utm_term=karatay
Sorulariniz icin bu numaraya yazabilirsiniz.",,,,,READY_TO_SEND_TODAY
Orhan Gazi İlkokulu,KARATAY,Konya,outdoor_qr,konya_outdoor,qr,bursluluk_2026_school_coverage,karatay-orhan-gazi-ilkokulu,https://teachera.com.tr/bursluluk/giris?utm_source=konya_outdoor&utm_medium=qr&utm_campaign=bursluluk_2026_school_coverage&utm_content=karatay-orhan-gazi-ilkokulu&utm_term=karatay,"Merhaba Orhan Gazi İlkokulu velileri, Teachera Bursluluk Sinavi 2026 basvurulari acildi. Basvuru linki: https://teachera.com.tr/bursluluk/giris?utm_source=konya_outdoor&utm_medium=qr&utm_campaign=bursluluk_2026_school_coverage&utm_content=karatay-orhan-gazi-ilkokulu&utm_term=karatay","Merhaba Orhan Gazi İlkokulu velileri. Teachera Bursluluk Sinavi 2026 basvurusu icin link: https://teachera.com.tr/bursluluk/giris?utm_source=konya_outdoor&utm_medium=qr&utm_campaign=bursluluk_2026_school_coverage&utm_content=karatay-orhan-gazi-ilkokulu&utm_term=karatay
Sorulariniz icin bu numaraya yazabilirsiniz.",,,,,READY_TO_SEND_TODAY
Ovakavağı İlkokulu,KARATAY,Konya,mall_screen,konya_avm,screen,bursluluk_2026_school_coverage,karatay-ovakavagi-ilkokulu,https://teachera.com.tr/bursluluk/giris?utm_source=konya_avm&utm_medium=screen&utm_campaign=bursluluk_2026_school_coverage&utm_content=karatay-ovakavagi-ilkokulu&utm_term=karatay,"Merhaba Ovakavağı İlkokulu velileri, Teachera Bursluluk Sinavi 2026 basvurulari acildi. Basvuru linki: https://teachera.com.tr/bursluluk/giris?utm_source=konya_avm&utm_medium=screen&utm_campaign=bursluluk_2026_school_coverage&utm_content=karatay-ovakavagi-ilkokulu&utm_term=karatay","Merhaba Ovakavağı İlkokulu velileri. Teachera Bursluluk Sinavi 2026 basvurusu icin link: https://teachera.com.tr/bursluluk/giris?utm_source=konya_avm&utm_medium=screen&utm_campaign=bursluluk_2026_school_coverage&utm_content=karatay-ovakavagi-ilkokulu&utm_term=karatay
Sorulariniz icin bu numaraya yazabilirsiniz.",,,,,READY_TO_SEND_TODAY
Ovakavağı İmam Hatip Ortaokulu,KARATAY,Konya,social_paid,instagram,paid_social,bursluluk_2026_school_coverage,karatay-ovakavagi-imam-hatip-ortaokulu,https://teachera.com.tr/bursluluk/giris?utm_source=instagram&utm_medium=paid_social&utm_campaign=bursluluk_2026_school_coverage&utm_content=karatay-ovakavagi-imam-hatip-ortaokulu&utm_term=karatay,"Merhaba Ovakavağı İmam Hatip Ortaokulu velileri, Teachera Bursluluk Sinavi 2026 basvurulari acildi. Basvuru linki: https://teachera.com.tr/bursluluk/giris?utm_source=instagram&utm_medium=paid_social&utm_campaign=bursluluk_2026_school_coverage&utm_content=karatay-ovakavagi-imam-hatip-ortaokulu&utm_term=karatay","Merhaba Ovakavağı İmam Hatip Ortaokulu velileri. Teachera Bursluluk Sinavi 2026 basvurusu icin link: https://teachera.com.tr/bursluluk/giris?utm_source=instagram&utm_medium=paid_social&utm_campaign=bursluluk_2026_school_coverage&utm_content=karatay-ovakavagi-imam-hatip-ortaokulu&utm_term=karatay
Sorulariniz icin bu numaraya yazabilirsiniz.",,,,,READY_TO_SEND_TODAY
Prof. Dr. Fuat Sezgin Ortaokulu,KARATAY,Konya,social_paid,facebook,paid_social,bursluluk_2026_school_coverage,karatay-prof-dr-fuat-sezgin-ortaokulu,https://teachera.com.tr/bursluluk/giris?utm_source=facebook&utm_medium=paid_social&utm_campaign=bursluluk_2026_school_coverage&utm_content=karatay-prof-dr-fuat-sezgin-ortaokulu&utm_term=karatay,"Merhaba Prof. Dr. Fuat Sezgin Ortaokulu velileri, Teachera Bursluluk Sinavi 2026 basvurulari acildi. Basvuru linki: https://teachera.com.tr/bursluluk/giris?utm_source=facebook&utm_medium=paid_social&utm_campaign=bursluluk_2026_school_coverage&utm_content=karatay-prof-dr-fuat-sezgin-ortaokulu&utm_term=karatay","Merhaba Prof. Dr. Fuat Sezgin Ortaokulu velileri. Teachera Bursluluk Sinavi 2026 basvurusu icin link: https://teachera.com.tr/bursluluk/giris?utm_source=facebook&utm_medium=paid_social&utm_campaign=bursluluk_2026_school_coverage&utm_content=karatay-prof-dr-fuat-sezgin-ortaokulu&utm_term=karatay
Sorulariniz icin bu numaraya yazabilirsiniz.",,,,,READY_TO_SEND_TODAY
Prof.Dr.Ömer Dinçer Kız Anadolu İmam Hatip Lisesi,KARATAY,Konya,social_paid,youtube,paid_social,bursluluk_2026_school_coverage,karatay-prof-dr-omer-dincer-kiz-anadolu-imam-hatip-lisesi,https://teachera.com.tr/bursluluk/giris?utm_source=youtube&utm_medium=paid_social&utm_campaign=bursluluk_2026_school_coverage&utm_content=karatay-prof-dr-omer-dincer-kiz-anadolu-imam-hatip-lisesi&utm_term=karatay,"Merhaba Prof.Dr.Ömer Dinçer Kız Anadolu İmam Hatip Lisesi velileri, Teachera Bursluluk Sinavi 2026 basvurulari acildi. Basvuru linki: https://teachera.com.tr/bursluluk/giris?utm_source=youtube&utm_medium=paid_social&utm_campaign=bursluluk_2026_school_coverage&utm_content=karatay-prof-dr-omer-dincer-kiz-anadolu-imam-hatip-lisesi&utm_term=karatay","Merhaba Prof.Dr.Ömer Dinçer Kız Anadolu İmam Hatip Lisesi velileri. Teachera Bursluluk Sinavi 2026 basvurusu icin link: https://teachera.com.tr/bursluluk/giris?utm_source=youtube&utm_medium=paid_social&utm_campaign=bursluluk_2026_school_coverage&utm_content=karatay-prof-dr-omer-dincer-kiz-anadolu-imam-hatip-lisesi&utm_term=karatay
Sorulariniz icin bu numaraya yazabilirsiniz.",,,,,READY_TO_SEND_TODAY
Saraçoğlu Ahmet Haşhaş İlkokulu,KARATAY,Konya,outdoor_qr,konya_outdoor,qr,bursluluk_2026_school_coverage,karatay-saracoglu-ahmet-hashas-ilkokulu,https://teachera.com.tr/bursluluk/giris?utm_source=konya_outdoor&utm_medium=qr&utm_campaign=bursluluk_2026_school_coverage&utm_content=karatay-saracoglu-ahmet-hashas-ilkokulu&utm_term=karatay,"Merhaba Saraçoğlu Ahmet Haşhaş İlkokulu velileri, Teachera Bursluluk Sinavi 2026 basvurulari acildi. Basvuru linki: https://teachera.com.tr/bursluluk/giris?utm_source=konya_outdoor&utm_medium=qr&utm_campaign=bursluluk_2026_school_coverage&utm_content=karatay-saracoglu-ahmet-hashas-ilkokulu&utm_term=karatay","Merhaba Saraçoğlu Ahmet Haşhaş İlkokulu velileri. Teachera Bursluluk Sinavi 2026 basvurusu icin link: https://teachera.com.tr/bursluluk/giris?utm_source=konya_outdoor&utm_medium=qr&utm_campaign=bursluluk_2026_school_coverage&utm_content=karatay-saracoglu-ahmet-hashas-ilkokulu&utm_term=karatay
Sorulariniz icin bu numaraya yazabilirsiniz.",,,,,READY_TO_SEND_TODAY
Saraçoğlu İmam Hatip Ortaokulu,KARATAY,Konya,mall_screen,konya_avm,screen,bursluluk_2026_school_coverage,karatay-saracoglu-imam-hatip-ortaokulu,https://teachera.com.tr/bursluluk/giris?utm_source=konya_avm&utm_medium=screen&utm_campaign=bursluluk_2026_school_coverage&utm_content=karatay-saracoglu-imam-hatip-ortaokulu&utm_term=karatay,"Merhaba Saraçoğlu İmam Hatip Ortaokulu velileri, Teachera Bursluluk Sinavi 2026 basvurulari acildi. Basvuru linki: https://teachera.com.tr/bursluluk/giris?utm_source=konya_avm&utm_medium=screen&utm_campaign=bursluluk_2026_school_coverage&utm_content=karatay-saracoglu-imam-hatip-ortaokulu&utm_term=karatay","Merhaba Saraçoğlu İmam Hatip Ortaokulu velileri. Teachera Bursluluk Sinavi 2026 basvurusu icin link: https://teachera.com.tr/bursluluk/giris?utm_source=konya_avm&utm_medium=screen&utm_campaign=bursluluk_2026_school_coverage&utm_content=karatay-saracoglu-imam-hatip-ortaokulu&utm_term=karatay
Sorulariniz icin bu numaraya yazabilirsiniz.",,,,,READY_TO_SEND_TODAY
Saraçoğlu Toki Mustafa Çetin İlkokulu,KARATAY,Konya,social_paid,instagram,paid_social,bursluluk_2026_school_coverage,karatay-saracoglu-toki-mustafa-cetin-ilkokulu,https://teachera.com.tr/bursluluk/giris?utm_source=instagram&utm_medium=paid_social&utm_campaign=bursluluk_2026_school_coverage&utm_content=karatay-saracoglu-toki-mustafa-cetin-ilkokulu&utm_term=karatay,"Merhaba Saraçoğlu Toki Mustafa Çetin İlkokulu velileri, Teachera Bursluluk Sinavi 2026 basvurulari acildi. Basvuru linki: https://teachera.com.tr/bursluluk/giris?utm_source=instagram&utm_medium=paid_social&utm_campaign=bursluluk_2026_school_coverage&utm_content=karatay-saracoglu-toki-mustafa-cetin-ilkokulu&utm_term=karatay","Merhaba Saraçoğlu Toki Mustafa Çetin İlkokulu velileri. Teachera Bursluluk Sinavi 2026 basvurusu icin link: https://teachera.com.tr/bursluluk/giris?utm_source=instagram&utm_medium=paid_social&utm_campaign=bursluluk_2026_school_coverage&utm_content=karatay-saracoglu-toki-mustafa-cetin-ilkokulu&utm_term=karatay
Sorulariniz icin bu numaraya yazabilirsiniz.",,,,,READY_TO_SEND_TODAY
Sezai Karakoç İmam Hatip Ortaokulu,KARATAY,Konya,social_paid,youtube,paid_social,bursluluk_2026_school_coverage,karatay-sezai-karakoc-imam-hatip-ortaokulu,https://teachera.com.tr/bursluluk/giris?utm_source=youtube&utm_medium=paid_social&utm_campaign=bursluluk_2026_school_coverage&utm_content=karatay-sezai-karakoc-imam-hatip-ortaokulu&utm_term=karatay,"Merhaba Sezai Karakoç İmam Hatip Ortaokulu velileri, Teachera Bursluluk Sinavi 2026 basvurulari acildi. Basvuru linki: https://teachera.com.tr/bursluluk/giris?utm_source=youtube&utm_medium=paid_social&utm_campaign=bursluluk_2026_school_coverage&utm_content=karatay-sezai-karakoc-imam-hatip-ortaokulu&utm_term=karatay","Merhaba Sezai Karakoç İmam Hatip Ortaokulu velileri. Teachera Bursluluk Sinavi 2026 basvurusu icin link: https://teachera.com.tr/bursluluk/giris?utm_source=youtube&utm_medium=paid_social&utm_campaign=bursluluk_2026_school_coverage&utm_content=karatay-sezai-karakoc-imam-hatip-ortaokulu&utm_term=karatay
Sorulariniz icin bu numaraya yazabilirsiniz.",,,,,READY_TO_SEND_TODAY
Sultan Alparslan İmam Hatip Ortaokulu,KARATAY,Konya,mall_screen,konya_avm,screen,bursluluk_2026_school_coverage,karatay-sultan-alparslan-imam-hatip-ortaokulu,https://teachera.com.tr/bursluluk/giris?utm_source=konya_avm&utm_medium=screen&utm_campaign=bursluluk_2026_school_coverage&utm_content=karatay-sultan-alparslan-imam-hatip-ortaokulu&utm_term=karatay,"Merhaba Sultan Alparslan İmam Hatip Ortaokulu velileri, Teachera Bursluluk Sinavi 2026 basvurulari acildi. Basvuru linki: https://teachera.com.tr/bursluluk/giris?utm_source=konya_avm&utm_medium=screen&utm_campaign=bursluluk_2026_school_coverage&utm_content=karatay-sultan-alparslan-imam-hatip-ortaokulu&utm_term=karatay","Merhaba Sultan Alparslan İmam Hatip Ortaokulu velileri. Teachera Bursluluk Sinavi 2026 basvurusu icin link: https://teachera.com.tr/bursluluk/giris?utm_source=konya_avm&utm_medium=screen&utm_campaign=bursluluk_2026_school_coverage&utm_content=karatay-sultan-alparslan-imam-hatip-ortaokulu&utm_term=karatay
Sorulariniz icin bu numaraya yazabilirsiniz.",,,,,READY_TO_SEND_TODAY
Süleyman Şah Anadolu Lisesi,KARATAY,Konya,outdoor_qr,konya_outdoor,qr,bursluluk_2026_school_coverage,karatay-suleyman-sah-anadolu-lisesi,https://teachera.com.tr/bursluluk/giris?utm_source=konya_outdoor&utm_medium=qr&utm_campaign=bursluluk_2026_school_coverage&utm_content=karatay-suleyman-sah-anadolu-lisesi&utm_term=karatay,"Merhaba Süleyman Şah Anadolu Lisesi velileri, Teachera Bursluluk Sinavi 2026 basvurulari acildi. Basvuru linki: https://teachera.com.tr/bursluluk/giris?utm_source=konya_outdoor&utm_medium=qr&utm_campaign=bursluluk_2026_school_coverage&utm_content=karatay-suleyman-sah-anadolu-lisesi&utm_term=karatay","Merhaba Süleyman Şah Anadolu Lisesi velileri. Teachera Bursluluk Sinavi 2026 basvurusu icin link: https://teachera.com.tr/bursluluk/giris?utm_source=konya_outdoor&utm_medium=qr&utm_campaign=bursluluk_2026_school_coverage&utm_content=karatay-suleyman-sah-anadolu-lisesi&utm_term=karatay
Sorulariniz icin bu numaraya yazabilirsiniz.",,,,,READY_TO_SEND_TODAY
Şehit Albay İbrahim Karaoğlanoğlu İmam Hatip Ortaokulu,KARATAY,Konya,social_paid,facebook,paid_social,bursluluk_2026_school_coverage,karatay-sehit-albay-ibrahim-karaoglanoglu-imam-hatip-ortaokulu,https://teachera.com.tr/bursluluk/giris?utm_source=facebook&utm_medium=paid_social&utm_campaign=bursluluk_2026_school_coverage&utm_content=karatay-sehit-albay-ibrahim-karaoglanoglu-imam-hatip-ortaokulu&utm_term=karatay,"Merhaba Şehit Albay İbrahim Karaoğlanoğlu İmam Hatip Ortaokulu velileri, Teachera Bursluluk Sinavi 2026 basvurulari acildi. Basvuru linki: https://teachera.com.tr/bursluluk/giris?utm_source=facebook&utm_medium=paid_social&utm_campaign=bursluluk_2026_school_coverage&utm_content=karatay-sehit-albay-ibrahim-karaoglanoglu-imam-hatip-ortaokulu&utm_term=karatay","Merhaba Şehit Albay İbrahim Karaoğlanoğlu İmam Hatip Ortaokulu velileri. Teachera Bursluluk Sinavi 2026 basvurusu icin link: https://teachera.com.tr/bursluluk/giris?utm_source=facebook&utm_medium=paid_social&utm_campaign=bursluluk_2026_school_coverage&utm_content=karatay-sehit-albay-ibrahim-karaoglanoglu-imam-hatip-ortaokulu&utm_term=karatay
Sorulariniz icin bu numaraya yazabilirsiniz.",,,,,READY_TO_SEND_TODAY
Şehit Azam Güdendede Anadolu Lisesi,KARATAY,Konya,social_paid,youtube,paid_social,bursluluk_2026_school_coverage,karatay-sehit-azam-gudendede-anadolu-lisesi,https://teachera.com.tr/bursluluk/giris?utm_source=youtube&utm_medium=paid_social&utm_campaign=bursluluk_2026_school_coverage&utm_content=karatay-sehit-azam-gudendede-anadolu-lisesi&utm_term=karatay,"Merhaba Şehit Azam Güdendede Anadolu Lisesi velileri, Teachera Bursluluk Sinavi 2026 basvurulari acildi. Basvuru linki: https://teachera.com.tr/bursluluk/giris?utm_source=youtube&utm_medium=paid_social&utm_campaign=bursluluk_2026_school_coverage&utm_content=karatay-sehit-azam-gudendede-anadolu-lisesi&utm_term=karatay","Merhaba Şehit Azam Güdendede Anadolu Lisesi velileri. Teachera Bursluluk Sinavi 2026 basvurusu icin link: https://teachera.com.tr/bursluluk/giris?utm_source=youtube&utm_medium=paid_social&utm_campaign=bursluluk_2026_school_coverage&utm_content=karatay-sehit-azam-gudendede-anadolu-lisesi&utm_term=karatay
Sorulariniz icin bu numaraya yazabilirsiniz.",,,,,READY_TO_SEND_TODAY
Şehit Erol Olçok İlkokulu,KARATAY,Konya,outdoor_qr,konya_outdoor,qr,bursluluk_2026_school_coverage,karatay-sehit-erol-olcok-ilkokulu,https://teachera.com.tr/bursluluk/giris?utm_source=konya_outdoor&utm_medium=qr&utm_campaign=bursluluk_2026_school_coverage&utm_content=karatay-sehit-erol-olcok-ilkokulu&utm_term=karatay,"Merhaba Şehit Erol Olçok İlkokulu velileri, Teachera Bursluluk Sinavi 2026 basvurulari acildi. Basvuru linki: https://teachera.com.tr/bursluluk/giris?utm_source=konya_outdoor&utm_medium=qr&utm_campaign=bursluluk_2026_school_coverage&utm_content=karatay-sehit-erol-olcok-ilkokulu&utm_term=karatay","Merhaba Şehit Erol Olçok İlkokulu velileri. Teachera Bursluluk Sinavi 2026 basvurusu icin link: https://teachera.com.tr/bursluluk/giris?utm_source=konya_outdoor&utm_medium=qr&utm_campaign=bursluluk_2026_school_coverage&utm_content=karatay-sehit-erol-olcok-ilkokulu&utm_term=karatay
Sorulariniz icin bu numaraya yazabilirsiniz.",,,,,READY_TO_SEND_TODAY
Şehit Sadık Ortaokulu,KARATAY,Konya,mall_screen,konya_avm,screen,bursluluk_2026_school_coverage,karatay-sehit-sadik-ortaokulu,https://teachera.com.tr/bursluluk/giris?utm_source=konya_avm&utm_medium=screen&utm_campaign=bursluluk_2026_school_coverage&utm_content=karatay-sehit-sadik-ortaokulu&utm_term=karatay,"Merhaba Şehit Sadık Ortaokulu velileri, Teachera Bursluluk Sinavi 2026 basvurulari acildi. Basvuru linki: https://teachera.com.tr/bursluluk/giris?utm_source=konya_avm&utm_medium=screen&utm_campaign=bursluluk_2026_school_coverage&utm_content=karatay-sehit-sadik-ortaokulu&utm_term=karatay","Merhaba Şehit Sadık Ortaokulu velileri. Teachera Bursluluk Sinavi 2026 basvurusu icin link: https://teachera.com.tr/bursluluk/giris?utm_source=konya_avm&utm_medium=screen&utm_campaign=bursluluk_2026_school_coverage&utm_content=karatay-sehit-sadik-ortaokulu&utm_term=karatay
Sorulariniz icin bu numaraya yazabilirsiniz.",,,,,READY_TO_SEND_TODAY
ŞEHİT ÜSTEĞMEN MEHMET DÜZENLİ İMAM HATİP ORTAOKULU,KARATAY,Konya,social_paid,instagram,paid_social,bursluluk_2026_school_coverage,karatay-sehit-ustegmen-mehmet-duzenli-imam-hatip-ortaokulu,https://teachera.com.tr/bursluluk/giris?utm_source=instagram&utm_medium=paid_social&utm_campaign=bursluluk_2026_school_coverage&utm_content=karatay-sehit-ustegmen-mehmet-duzenli-imam-hatip-ortaokulu&utm_term=karatay,"Merhaba ŞEHİT ÜSTEĞMEN MEHMET DÜZENLİ İMAM HATİP ORTAOKULU velileri, Teachera Bursluluk Sinavi 2026 basvurulari acildi. Basvuru linki: https://teachera.com.tr/bursluluk/giris?utm_source=instagram&utm_medium=paid_social&utm_campaign=bursluluk_2026_school_coverage&utm_content=karatay-sehit-ustegmen-mehmet-duzenli-imam-hatip-ortaokulu&utm_term=karatay","Merhaba ŞEHİT ÜSTEĞMEN MEHMET DÜZENLİ İMAM HATİP ORTAOKULU velileri. Teachera Bursluluk Sinavi 2026 basvurusu icin link: https://teachera.com.tr/bursluluk/giris?utm_source=instagram&utm_medium=paid_social&utm_campaign=bursluluk_2026_school_coverage&utm_content=karatay-sehit-ustegmen-mehmet-duzenli-imam-hatip-ortaokulu&utm_term=karatay
Sorulariniz icin bu numaraya yazabilirsiniz.",,,,,READY_TO_SEND_TODAY
Şekibe Aksoy İlkokulu,KARATAY,Konya,social_paid,facebook,paid_social,bursluluk_2026_school_coverage,karatay-sekibe-aksoy-ilkokulu,https://teachera.com.tr/bursluluk/giris?utm_source=facebook&utm_medium=paid_social&utm_campaign=bursluluk_2026_school_coverage&utm_content=karatay-sekibe-aksoy-ilkokulu&utm_term=karatay,"Merhaba Şekibe Aksoy İlkokulu velileri, Teachera Bursluluk Sinavi 2026 basvurulari acildi. Basvuru linki: https://teachera.com.tr/bursluluk/giris?utm_source=facebook&utm_medium=paid_social&utm_campaign=bursluluk_2026_school_coverage&utm_content=karatay-sekibe-aksoy-ilkokulu&utm_term=karatay","Merhaba Şekibe Aksoy İlkokulu velileri. Teachera Bursluluk Sinavi 2026 basvurusu icin link: https://teachera.com.tr/bursluluk/giris?utm_source=facebook&utm_medium=paid_social&utm_campaign=bursluluk_2026_school_coverage&utm_content=karatay-sekibe-aksoy-ilkokulu&utm_term=karatay
Sorulariniz icin bu numaraya yazabilirsiniz.",,,,,READY_TO_SEND_TODAY
Tatlıcak Ortaokulu,KARATAY,Konya,social_paid,instagram,paid_social,bursluluk_2026_school_coverage,karatay-tatlicak-ortaokulu,https://teachera.com.tr/bursluluk/giris?utm_source=instagram&utm_medium=paid_social&utm_campaign=bursluluk_2026_school_coverage&utm_content=karatay-tatlicak-ortaokulu&utm_term=karatay,"Merhaba Tatlıcak Ortaokulu velileri, Teachera Bursluluk Sinavi 2026 basvurulari acildi. Basvuru linki: https://teachera.com.tr/bursluluk/giris?utm_source=instagram&utm_medium=paid_social&utm_campaign=bursluluk_2026_school_coverage&utm_content=karatay-tatlicak-ortaokulu&utm_term=karatay","Merhaba Tatlıcak Ortaokulu velileri. Teachera Bursluluk Sinavi 2026 basvurusu icin link: https://teachera.com.tr/bursluluk/giris?utm_source=instagram&utm_medium=paid_social&utm_campaign=bursluluk_2026_school_coverage&utm_content=karatay-tatlicak-ortaokulu&utm_term=karatay
Sorulariniz icin bu numaraya yazabilirsiniz.",,,,,READY_TO_SEND_TODAY
